	1	5.284050e+06	5.586952e+04	10
	2	3.468713e+06	2.672526e+05	10
	3	2.780357e+06	1.256824e+05	10
	4	1.902660e+06	9.989019e+04	11
	6	1.702518e+06	1.465298e+05	10
	8	1.701948e+06	8.814626e+04	10
	12	1.792283e+06	6.870069e+04	10
	16	1.720502e+06	1.082153e+05	10
	24	1.699204e+06	1.202422e+05	10
	32	1.640493e+06	8.027577e+04	10
	64	1.552392e+06	7.157822e+04	10
	128	1.446076e+06	6.109796e+04	10
	256	1.361289e+06	9.178809e+04	10
