	1	2.884252e+06	2.246560e+04	10
	2	2.298052e+06	4.619622e+04	10
	3	1.559314e+06	4.762649e+04	10
	4	1.094497e+06	2.318713e+04	10
	6	7.935838e+05	5.663764e+04	10
	8	4.266799e+05	4.021103e+03	10
	12	3.311867e+05	6.128968e+03	10
	16	3.109547e+05	3.868783e+03	10
	24	3.073988e+05	4.190724e+03	10
	32	3.072181e+05	4.488943e+03	10
	64	2.985158e+05	6.886109e+03	10
	128	2.877227e+05	5.023996e+03	10
	256	2.433778e+05	4.994971e+03	10
