	1	10	2.26548e+07	2.26548e+06	4.53038e+07	4.53038e+06	44390	4.53482e+07	0.00097887
	1	10	2.32725e+07	2.32725e+06	4.65156e+07	4.65156e+06	45463	4.6561e+07	0.000976417
	1	10	2.33225e+07	2.33225e+06	4.65355e+07	4.65355e+06	45664	4.65811e+07	0.000980311
	1	10	2.35536e+07	2.35536e+06	4.70841e+07	4.70841e+06	46201	4.71303e+07	0.000980282
	1	10	2.35885e+07	2.35885e+06	4.71734e+07	4.71734e+06	46705	4.72201e+07	0.000989091
	1	10	2.35932e+07	2.35932e+06	4.7186e+07	4.7186e+06	46001	4.7232e+07	0.000973938
	1	10	2.36506e+07	2.36506e+06	4.71731e+07	4.71731e+06	46502	4.72196e+07	0.000984802
	1	10	2.36529e+07	2.36529e+06	4.72852e+07	4.72852e+06	46123	4.73313e+07	0.000974471
	1	10	2.36711e+07	2.36711e+06	4.72055e+07	4.72055e+06	46169	4.72517e+07	0.000977086
	1	10	2.37688e+07	2.37688e+06	4.74061e+07	4.74061e+06	46535	4.74526e+07	0.000980663
	2	10	1.01963e+07	1.01963e+06	2.03902e+07	2.03902e+06	20094	2.04103e+07	0.000984503
	2	10	1.04189e+07	1.04189e+06	2.08364e+07	2.08364e+06	20491	2.08568e+07	0.000982459
	2	10	1.37937e+07	1.37937e+06	2.75141e+07	2.75141e+06	27085	2.75412e+07	0.000983436
	2	10	1.39097e+07	1.39097e+06	2.77526e+07	2.77526e+06	27459	2.778e+07	0.000988443
	2	10	1.39195e+07	1.39195e+06	2.77579e+07	2.77579e+06	27454	2.77854e+07	0.000988074
	2	10	1.40311e+07	1.40311e+06	2.8048e+07	2.8048e+06	27301	2.80753e+07	0.000972419
	2	10	1.40473e+07	1.40473e+06	2.80855e+07	2.80855e+06	27477	2.8113e+07	0.000977376
	2	10	1.42062e+07	1.42062e+06	2.82975e+07	2.82975e+06	27815	2.83253e+07	0.000981984
	2	10	1.42323e+07	1.42323e+06	2.84318e+07	2.84318e+06	27898	2.84597e+07	0.000980264
	2	10	1.79632e+07	1.79632e+06	3.5906e+07	3.5906e+06	35055	3.59411e+07	0.000975346
	3	10	1.06602e+07	1.06602e+06	2.12098e+07	2.12098e+06	20576	2.12304e+07	0.000969178
	3	10	1.09209e+07	1.09209e+06	2.18345e+07	2.18345e+06	21858	2.18563e+07	0.00100008
	3	10	1.09271e+07	1.09271e+06	2.17879e+07	2.17879e+06	21295	2.18092e+07	0.000976424
	3	10	1.09622e+07	1.09622e+06	2.19042e+07	2.19042e+06	21435	2.19256e+07	0.000977622
	3	10	1.09796e+07	1.09796e+06	2.19344e+07	2.19344e+06	21642	2.1956e+07	0.000985698
	3	10	1.10711e+07	1.10711e+06	2.20212e+07	2.20212e+06	21828	2.2043e+07	0.000990245
	3	10	1.10727e+07	1.10727e+06	2.20903e+07	2.20903e+06	21759	2.2112e+07	0.000984035
	3	10	1.1138e+07	1.1138e+06	2.21978e+07	2.21978e+06	21657	2.22194e+07	0.000974688
	3	10	1.11445e+07	1.11445e+06	2.22411e+07	2.22411e+06	21690	2.22628e+07	0.000974273
	3	10	1.11455e+07	1.11455e+06	2.21915e+07	2.21915e+06	21837	2.22133e+07	0.00098306
	4	10	7.37475e+06	737475	1.47199e+07	1.47199e+06	14509	1.47344e+07	0.0009847
	4	10	7.57422e+06	757422	1.51069e+07	1.51069e+06	14832	1.51217e+07	0.000980842
	4	10	7.57536e+06	757536	1.50886e+07	1.50886e+06	14745	1.51033e+07	0.000976276
	4	10	7.63148e+06	763148	1.52392e+07	1.52392e+06	14885	1.52541e+07	0.000975805
	4	10	7.64352e+06	764352	1.52663e+07	1.52663e+06	15127	1.52814e+07	0.000989896
	4	10	7.65607e+06	765607	1.53092e+07	1.53092e+06	15103	1.53243e+07	0.000985562
	4	10	7.66523e+06	766523	1.53008e+07	1.53008e+06	14885	1.53157e+07	0.000971879
	4	10	7.698e+06	769800	1.53873e+07	1.53873e+06	15098	1.54024e+07	0.000980238
	4	10	7.73393e+06	773393	1.53649e+07	1.53649e+06	15321	1.53802e+07	0.000996152
	4	10	7.91117e+06	791117	1.57807e+07	1.57807e+06	15582	1.57963e+07	0.000986436
	6	10	7.34563e+06	734563	1.46061e+07	1.46061e+06	14407	1.46205e+07	0.000985395
	6	10	7.46617e+06	746617	1.49017e+07	1.49017e+06	14492	1.49162e+07	0.000971563
	6	10	7.49064e+06	749063	1.49522e+07	1.49522e+06	14816	1.4967e+07	0.000989911
	6	10	7.56521e+06	756521	1.5095e+07	1.5095e+06	14922	1.51099e+07	0.000987565
	6	10	7.57491e+06	757491	1.51114e+07	1.51114e+06	14850	1.51263e+07	0.000981735
	6	10	7.57524e+06	757524	1.51363e+07	1.51363e+06	14799	1.51511e+07	0.000976763
	6	10	7.58911e+06	758911	1.51691e+07	1.51691e+06	15106	1.51842e+07	0.00099485
	6	10	7.59848e+06	759848	1.517e+07	1.517e+06	14723	1.51847e+07	0.000969594
	6	10	7.60842e+06	760842	1.5177e+07	1.5177e+06	15041	1.51921e+07	0.000990056
	6	10	7.64195e+06	764195	1.5222e+07	1.5222e+06	14980	1.5237e+07	0.000983135
	8	10	6.86686e+06	686686	1.36982e+07	1.36982e+06	13178	1.37114e+07	0.000961098
	8	10	7.05012e+06	705012	1.40973e+07	1.40973e+06	13844	1.41111e+07	0.00098107
	8	10	7.46292e+06	746292	1.48751e+07	1.48751e+06	14648	1.48898e+07	0.000983762
	8	10	7.51181e+06	751181	1.49687e+07	1.49687e+06	15005	1.49837e+07	0.00100142
	8	10	7.52591e+06	752591	1.49864e+07	1.49864e+06	14803	1.50012e+07	0.000986787
	8	10	7.52657e+06	752657	1.49655e+07	1.49655e+06	14560	1.498e+07	0.00097196
	8	10	7.53685e+06	753685	1.50548e+07	1.50548e+06	14682	1.50695e+07	0.000974286
	8	10	7.5451e+06	754510	1.50578e+07	1.50578e+06	14880	1.50726e+07	0.00098722
	8	10	7.55405e+06	755405	1.50321e+07	1.50321e+06	14825	1.50469e+07	0.000985252
	8	10	7.58465e+06	758465	1.51372e+07	1.51372e+06	14869	1.51521e+07	0.000981318
	12	10	6.67041e+06	667041	1.32817e+07	1.32817e+06	12700	1.32944e+07	0.000955286
	12	10	7.28013e+06	728013	1.45177e+07	1.45177e+06	14338	1.45321e+07	0.000986646
	12	10	7.32802e+06	732802	1.46504e+07	1.46504e+06	14665	1.46651e+07	0.000999994
	12	10	7.36144e+06	736144	1.47004e+07	1.47004e+06	14551	1.4715e+07	0.000988855
	12	10	7.38546e+06	738545	1.47676e+07	1.47676e+06	14587	1.47821e+07	0.000986798
	12	10	7.44034e+06	744034	1.4761e+07	1.4761e+06	14351	1.47754e+07	0.000971278
	12	10	7.44954e+06	744954	1.48739e+07	1.48739e+06	14518	1.48884e+07	0.000975122
	12	10	7.4565e+06	745650	1.48961e+07	1.48961e+06	14787	1.49109e+07	0.000991688
	12	10	7.50028e+06	750027	1.49494e+07	1.49494e+06	14659	1.49641e+07	0.000979612
	12	10	7.55389e+06	755389	1.50244e+07	1.50244e+06	14624	1.5039e+07	0.000972404
	16	10	7.19626e+06	719626	1.43025e+07	1.43025e+06	13864	1.43164e+07	0.000968403
	16	10	7.31635e+06	731635	1.45813e+07	1.45813e+06	14397	1.45957e+07	0.000986384
	16	10	7.33474e+06	733474	1.46193e+07	1.46193e+06	14329	1.46337e+07	0.000979181
	16	10	7.37678e+06	737678	1.47493e+07	1.47493e+06	14466	1.47637e+07	0.000979833
	16	10	7.40198e+06	740198	1.47096e+07	1.47096e+06	14337	1.47239e+07	0.000973721
	16	10	7.4037e+06	740370	1.47908e+07	1.47908e+06	14578	1.48053e+07	0.000984645
	16	10	7.40607e+06	740607	1.47275e+07	1.47275e+06	14587	1.47421e+07	0.00098948
	16	10	7.44311e+06	744311	1.48184e+07	1.48184e+06	14585	1.48329e+07	0.000983284
	16	10	7.44365e+06	744365	1.48506e+07	1.48506e+06	14295	1.48649e+07	0.000961664
	16	10	7.44802e+06	744802	1.48187e+07	1.48187e+06	14466	1.48332e+07	0.000975246
	24	10	6.78214e+06	678214	1.34812e+07	1.34812e+06	13298	1.34945e+07	0.000985437
	24	10	6.79018e+06	679018	1.35567e+07	1.35567e+06	13307	1.357e+07	0.00098062
	24	10	6.81232e+06	681232	1.35716e+07	1.35716e+06	13403	1.3585e+07	0.000986599
	24	10	6.85888e+06	685888	1.36427e+07	1.36427e+06	13162	1.36559e+07	0.000963835
	24	10	7.24732e+06	724732	1.44619e+07	1.44619e+06	14361	1.44762e+07	0.00099204
	24	10	7.27882e+06	727882	1.45022e+07	1.45022e+06	14479	1.45167e+07	0.000997402
	24	10	7.29234e+06	729234	1.45255e+07	1.45255e+06	14300	1.45398e+07	0.000983508
	24	10	7.30058e+06	730058	1.45216e+07	1.45216e+06	14251	1.45359e+07	0.000980402
	24	10	7.30891e+06	730891	1.4557e+07	1.4557e+06	14431	1.45714e+07	0.000990366
	24	10	7.31701e+06	731701	1.46214e+07	1.46214e+06	14219	1.46356e+07	0.000971532
	32	10	6.4605e+06	646050	1.28944e+07	1.28944e+06	12817	1.29072e+07	0.000993008
	32	10	7.06584e+06	706584	1.40759e+07	1.40759e+06	14002	1.40899e+07	0.000993764
	32	10	7.10598e+06	710598	1.41958e+07	1.41958e+06	13878	1.42097e+07	0.000976659
	32	10	7.11324e+06	711324	1.42229e+07	1.42229e+06	13893	1.42367e+07	0.000975855
	32	10	7.13679e+06	713679	1.42576e+07	1.42576e+06	13871	1.42715e+07	0.000971937
	32	10	7.14542e+06	714542	1.42843e+07	1.42843e+06	14144	1.42984e+07	0.0009892
	32	10	7.17339e+06	717339	1.43457e+07	1.43457e+06	14084	1.43598e+07	0.000980795
	32	10	7.18831e+06	718831	1.43677e+07	1.43677e+06	14433	1.43822e+07	0.00100353
	32	10	7.2037e+06	720370	1.43809e+07	1.43809e+06	14281	1.43951e+07	0.000992071
	32	10	7.20481e+06	720481	1.43532e+07	1.43532e+06	14103	1.43673e+07	0.000981602
	64	10	6.48324e+06	648323	1.29217e+07	1.29217e+06	12844	1.29345e+07	0.000993001
	64	10	6.68475e+06	668475	1.33677e+07	1.33677e+06	13334	1.3381e+07	0.000996487
	64	10	6.87519e+06	687519	1.37123e+07	1.37123e+06	13505	1.37258e+07	0.000983912
	64	10	6.88758e+06	688758	1.37685e+07	1.37685e+06	13536	1.3782e+07	0.00098215
	64	10	6.89451e+06	689451	1.37402e+07	1.37402e+06	13562	1.37537e+07	0.000986061
	64	10	6.89668e+06	689667	1.37856e+07	1.37856e+06	13515	1.37991e+07	0.000979412
	64	10	6.90153e+06	690153	1.37916e+07	1.37916e+06	13619	1.38053e+07	0.000986508
	64	10	6.91337e+06	691337	1.38044e+07	1.38044e+06	13583	1.3818e+07	0.000982992
	64	10	6.92321e+06	692321	1.38214e+07	1.38214e+06	13575	1.3835e+07	0.000981211
	64	10	6.95662e+06	695661	1.39052e+07	1.39052e+06	13566	1.39187e+07	0.000974658
	128	10	6.3062e+06	630620	1.25333e+07	1.25333e+06	12304	1.25456e+07	0.000980741
	128	10	6.37899e+06	637899	1.27327e+07	1.27327e+06	12552	1.27452e+07	0.000984838
	128	10	6.40948e+06	640948	1.28124e+07	1.28124e+06	12468	1.28248e+07	0.000972178
	128	10	6.43103e+06	643103	1.27619e+07	1.27619e+06	12768	1.27746e+07	0.000999481
	128	10	6.48967e+06	648967	1.29005e+07	1.29005e+06	12502	1.2913e+07	0.000968173
	128	10	6.48971e+06	648971	1.29549e+07	1.29549e+06	12858	1.29678e+07	0.000991533
	128	10	6.49282e+06	649282	1.28801e+07	1.28801e+06	12531	1.28926e+07	0.000971952
	128	10	6.49843e+06	649843	1.29901e+07	1.29901e+06	12777	1.30028e+07	0.000982632
	128	10	6.50188e+06	650188	1.29474e+07	1.29474e+06	12840	1.29603e+07	0.000990721
	128	10	6.53682e+06	653682	1.30182e+07	1.30182e+06	12858	1.30311e+07	0.000986719
	256	10	5.4334e+06	543340	1.08211e+07	1.08211e+06	10750	1.08319e+07	0.000992441
	256	10	5.57232e+06	557232	1.11193e+07	1.11193e+06	11005	1.11303e+07	0.000988744
	256	10	5.58836e+06	558835	1.11746e+07	1.11746e+06	11021	1.11856e+07	0.000985285
	256	10	5.61119e+06	561119	1.11799e+07	1.11799e+06	11036	1.1191e+07	0.000986152
	256	10	5.68366e+06	568366	1.13594e+07	1.13594e+06	11197	1.13706e+07	0.000984731
	256	10	5.72101e+06	572101	1.13526e+07	1.13526e+06	11111	1.13637e+07	0.000977766
	256	10	5.72594e+06	572594	1.14278e+07	1.14278e+06	11115	1.14389e+07	0.000971681
	256	10	5.73617e+06	573617	1.14327e+07	1.14327e+06	11147	1.14438e+07	0.000974063
	256	10	5.75439e+06	575439	1.14958e+07	1.14958e+06	11167	1.15069e+07	0.000970459
	256	10	5.75851e+06	575851	1.1485e+07	1.1485e+06	11188	1.14961e+07	0.000973196
