	1	4.003198e+06	3.241473e+04	10
	2	2.762082e+06	1.544192e+05	10
	3	2.641502e+06	5.059237e+04	10
	4	1.904055e+06	7.767971e+04	10
	6	1.401152e+06	5.939183e+04	10
	8	1.367206e+06	5.716892e+04	10
	12	1.358675e+06	7.001511e+04	10
	16	1.336496e+06	7.644743e+04	10
	24	1.374010e+06	2.660636e+04	10
	32	1.340454e+06	7.267547e+04	10
	64	1.369045e+06	1.890252e+04	10
	128	1.336697e+06	6.634802e+04	10
	256	1.290292e+06	7.571717e+04	10
