	1	6.122239e+06	1.141347e+05	10
	2	3.809015e+06	2.998062e+05	10
	3	3.045303e+06	2.211784e+05	10
	4	2.364495e+06	7.602857e+04	10
	6	1.863895e+06	6.972049e+04	10
	8	1.532775e+06	4.954066e+04	10
	12	1.454498e+06	8.580019e+04	10
	16	1.526952e+06	8.878638e+04	10
	24	1.469567e+06	1.370779e+05	10
	32	1.876275e+06	1.137223e+05	10
	64	1.506503e+06	3.038996e+05	10
	128	9.278042e+05	3.613550e+05	10
	256	4.773374e+05	1.661412e+05	10
