	1	8.735239e+06	1.025300e+05	10
	2	4.967584e+06	3.096749e+05	9
	3	5.737770e+06	9.612932e+04	10
	4	5.280518e+06	1.105881e+05	10
	6	4.489365e+06	1.227443e+05	10
	8	4.403976e+06	1.612919e+05	10
	12	4.066354e+06	1.527971e+05	10
	16	3.959464e+06	2.063052e+05	10
	24	3.933640e+06	2.599155e+05	10
	32	3.943472e+06	1.660120e+04	10
	64	3.860225e+06	1.449887e+04	10
	128	3.731035e+06	1.635424e+05	10
	256	3.596306e+06	1.980950e+05	10
