	1	4.169385e+06	2.885490e+04	10
	2	2.845021e+06	3.235915e+05	10
	3	2.645192e+06	2.190784e+05	10
	4	2.124823e+06	2.105309e+05	10
	6	1.865677e+06	9.319888e+04	10
	8	1.516122e+06	1.266277e+05	10
	12	1.551161e+06	1.795527e+05	10
	16	1.469132e+06	2.110223e+05	10
	24	1.051138e+06	1.315680e+05	10
	32	1.078463e+06	1.944038e+05	10
	64	6.151219e+05	1.195424e+05	10
	128	3.477675e+05	8.976467e+04	10
	256	1.897908e+05	4.731160e+04	10
