	1	10	2.37313e+07	2.37313e+06	4.74405e+07	4.74405e+06	0	4.74405e+07	0
	1	10	2.37861e+07	2.37861e+06	4.75593e+07	4.75593e+06	0	4.75593e+07	0
	1	10	2.38408e+07	2.38408e+06	4.75666e+07	4.75666e+06	0	4.75666e+07	0
	1	10	2.38812e+07	2.38812e+06	4.77587e+07	4.77587e+06	0	4.77587e+07	0
	1	10	2.39976e+07	2.39976e+06	4.79735e+07	4.79735e+06	0	4.79735e+07	0
	1	10	2.4148e+07	2.4148e+06	4.82275e+07	4.82275e+06	0	4.82275e+07	0
	1	10	2.41544e+07	2.41544e+06	4.82934e+07	4.82934e+06	0	4.82934e+07	0
	1	10	2.41799e+07	2.41799e+06	4.83342e+07	4.83342e+06	0	4.83342e+07	0
	1	10	2.4234e+07	2.4234e+06	4.84512e+07	4.84512e+06	0	4.84512e+07	0
	1	10	2.42427e+07	2.42427e+06	4.83601e+07	4.83601e+06	0	4.83601e+07	0
	2	10	1.38935e+07	1.38935e+06	2.77401e+07	2.77401e+06	0	2.77401e+07	0
	2	10	1.39868e+07	1.39868e+06	2.79294e+07	2.79294e+06	0	2.79294e+07	0
	2	10	1.40604e+07	1.40604e+06	2.80018e+07	2.80018e+06	0	2.80018e+07	0
	2	10	1.4114e+07	1.4114e+06	2.8195e+07	2.8195e+06	0	2.8195e+07	0
	2	10	1.41305e+07	1.41305e+06	2.81506e+07	2.81506e+06	0	2.81506e+07	0
	2	10	1.413e+07	1.413e+06	2.81909e+07	2.81909e+06	0	2.81909e+07	0
	2	10	1.42397e+07	1.42397e+06	2.84206e+07	2.84206e+06	0	2.84206e+07	0
	2	10	1.4423e+07	1.4423e+06	2.87944e+07	2.87944e+06	0	2.87944e+07	0
	2	10	1.45802e+07	1.45802e+06	2.91415e+07	2.91415e+06	0	2.91415e+07	0
	2	10	1.53953e+07	1.53953e+06	3.06615e+07	3.06615e+06	0	3.06615e+07	0
	3	10	1.07212e+07	1.07212e+06	2.14276e+07	2.14276e+06	0	2.14276e+07	0
	3	10	1.09191e+07	1.09191e+06	2.17564e+07	2.17564e+06	0	2.17564e+07	0
	3	10	1.10903e+07	1.10903e+06	2.21561e+07	2.21561e+06	0	2.21561e+07	0
	3	10	1.11405e+07	1.11405e+06	2.22591e+07	2.22591e+06	0	2.22591e+07	0
	3	10	1.11995e+07	1.11995e+06	2.22922e+07	2.22922e+06	0	2.22922e+07	0
	3	10	1.12669e+07	1.12669e+06	2.2525e+07	2.2525e+06	0	2.2525e+07	0
	3	10	1.13058e+07	1.13058e+06	2.25326e+07	2.25326e+06	0	2.25326e+07	0
	3	10	1.1363e+07	1.1363e+06	2.26594e+07	2.26594e+06	0	2.26594e+07	0
